Time,Dec_FC_En,AFR_Target,T_Air,SA,RPM,TPS_AD,TPS_indx,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,P_Atm,Cyl1_Eng_AP,NBO2_Volt,Avg_Fuel_Consump,AFR_WBO2,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,ISC_Air_Flow,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,iAF_B_AFR,MapNum,MGU_A,MGU_Temp,TimeCount,BMS_Imon,BMS_MOSFET,BMS_Shunt,BMS_Balance,PH_GPS_Altitude,PH_GPS_Speed
91800.0,0.0,12.8,32.0,4.0,1971.0,139.0,0.0,12.9,0.0,75.0,0.0,2.868,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,1.95,1808.0,4.69,25.5,1.0,-240.0,-240.0,921.9,-500.0,-60.0,-60.0,-60.0,15.6,1.0
91900.0,0.0,12.8,32.0,4.0,1963.0,139.0,0.0,13.0,0.0,75.0,0.0,2.868,102.0,48.3,387.25,0.01,25.6,0.0,79.0,163.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,15.6,-500.0,-60.0,-60.0,-60.0,15.6,1.0
92000.0,0.0,12.8,32.0,4.0,1907.0,139.0,0.0,12.9,0.0,75.0,0.0,2.788,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,117.2,-500.0,-60.0,-60.0,-60.0,15.6,1.0
92100.0,0.0,12.8,32.0,5.0,1943.0,139.0,0.0,13.0,0.0,75.0,0.0,2.788,102.0,48.3,387.25,0.01,25.6,0.0,79.0,163.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,210.9,-500.0,-60.0,-60.0,-60.0,15.6,1.0
92200.0,0.0,12.8,32.0,4.0,1909.0,139.0,0.0,12.9,0.0,75.0,0.0,2.868,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,312.5,-500.0,-60.0,-60.0,-60.0,15.6,1.0
92300.0,0.0,12.8,32.0,5.0,1939.0,139.0,0.0,12.9,0.0,75.0,0.0,2.788,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,406.2,-500.0,-60.0,-60.0,-60.0,15.6,1.0
92400.0,0.0,12.8,32.0,4.0,1880.0,139.0,0.0,13.0,0.0,75.0,0.0,2.868,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,507.8,-500.0,-60.0,-60.0,-60.0,15.7,1.0
92500.0,0.0,12.8,32.0,4.0,1961.0,139.0,0.0,13.0,0.0,75.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,601.6,-500.0,-60.0,-60.0,-60.0,15.7,1.0
92600.0,0.0,12.8,32.0,5.0,1886.0,139.0,0.0,13.0,0.0,75.0,0.0,2.788,102.0,48.3,387.25,0.01,25.6,0.0,79.0,163.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,703.1,-500.0,-60.0,-60.0,-60.0,15.7,1.0
92700.0,0.0,12.8,32.0,4.0,1911.0,139.0,0.0,12.9,0.0,75.0,0.0,2.868,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,796.9,-500.0,-60.0,-60.0,-60.0,15.7,1.0
92800.0,0.0,12.8,32.0,4.0,1940.0,139.0,0.0,13.0,0.0,75.0,0.0,2.788,102.0,48.3,387.25,0.01,25.6,0.0,79.0,163.0,0.78,1792.0,4.3,25.5,1.0,-240.0,-240.0,898.4,-500.0,-60.0,-60.0,-60.0,15.7,1.0
92900.0,0.0,12.8,32.0,4.0,1883.0,139.0,0.0,12.9,0.0,75.0,0.0,2.788,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,992.2,-500.0,-60.0,-60.0,-60.0,15.7,1.0
93000.0,0.0,12.8,32.0,5.0,1911.0,139.0,0.0,13.0,0.0,75.0,0.0,2.788,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,93.8,-500.0,-60.0,-60.0,-60.0,15.7,1.0
93100.0,0.0,12.8,32.0,5.0,1879.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,187.5,-500.0,-60.0,-60.0,-60.0,15.7,1.0
93200.0,0.0,12.8,32.0,5.0,1925.0,139.0,0.0,12.9,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,289.1,-500.0,-60.0,-60.0,-60.0,15.7,1.0
93300.0,0.0,12.8,32.0,5.0,1890.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,382.8,-500.0,-60.0,-60.0,-60.0,15.7,1.0
93400.0,0.0,12.8,32.0,4.0,1904.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,484.4,-500.0,-60.0,-60.0,-60.0,15.5,1.0
93500.0,0.0,12.8,32.0,5.0,1887.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,578.1,-500.0,-60.0,-60.0,-60.0,15.5,1.0
93600.0,0.0,12.8,32.0,4.0,1935.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.3,387.25,0.01,25.6,0.0,79.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,679.7,-500.0,-60.0,-60.0,-60.0,15.5,1.0
93700.0,0.0,12.8,32.0,5.0,1901.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,773.4,-500.0,-60.0,-60.0,-60.0,15.5,1.0
93800.0,0.0,12.8,32.0,5.0,1856.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,875.0,-500.0,-60.0,-60.0,-60.0,15.5,1.0
93900.0,0.0,12.8,32.0,5.0,1883.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,968.8,-500.0,-60.0,-60.0,-60.0,15.5,1.0
94000.0,0.0,12.8,32.0,4.0,1891.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,70.3,-500.0,-60.0,-60.0,-60.0,15.5,1.0
94100.0,0.0,12.8,32.0,5.0,1912.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,164.1,-500.0,-60.0,-60.0,-60.0,15.5,1.0
94200.0,0.0,12.8,32.0,4.0,1885.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,265.6,-500.0,-60.0,-60.0,-60.0,15.5,1.0
94300.0,0.0,12.8,32.0,5.0,1899.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,359.4,-500.0,-60.0,-60.0,-60.0,15.5,1.0
94400.0,0.0,12.8,32.0,5.0,1872.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,460.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
94500.0,0.0,12.8,32.0,4.0,1919.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,554.7,-500.0,-60.0,-60.0,-60.0,15.4,1.0
94600.0,0.0,12.8,32.0,5.0,1848.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,656.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
94700.0,0.0,12.8,32.0,5.0,1903.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,851.6,-500.0,-60.0,-60.0,-60.0,15.4,1.0
94800.0,0.0,12.8,32.0,5.0,1856.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,945.3,-500.0,-60.0,-60.0,-60.0,15.4,1.0
94900.0,0.0,12.8,32.0,5.0,1907.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,46.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95000.0,0.0,12.8,32.0,5.0,1907.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,46.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95100.0,0.0,12.8,32.0,4.0,1858.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,140.6,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95200.0,0.0,12.8,32.0,5.0,1906.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.3,387.25,0.01,25.6,0.0,79.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,242.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95300.0,0.0,12.8,32.0,4.0,1878.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,335.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95400.0,0.0,12.8,32.0,5.0,1854.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,531.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95500.0,0.0,12.8,32.0,6.0,1878.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,632.8,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95600.0,0.0,12.8,32.0,6.0,1823.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,726.6,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95700.0,0.0,12.8,32.0,4.0,1945.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,828.1,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95800.0,0.0,12.8,32.0,4.0,1892.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,921.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
95900.0,0.0,12.8,32.0,5.0,1935.0,139.0,0.0,12.9,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,23.4,-500.0,-60.0,-60.0,-60.0,15.4,1.0
96000.0,0.0,12.8,32.0,5.0,1866.0,139.0,0.0,13.0,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,117.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
96100.0,0.0,12.8,32.0,5.0,1897.0,139.0,0.0,12.9,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,218.8,-500.0,-60.0,-60.0,-60.0,15.4,1.0
96200.0,0.0,12.8,32.0,5.0,1879.0,139.0,0.0,13.0,0.0,76.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,312.5,-500.0,-60.0,-60.0,-60.0,15.4,1.0
96300.0,0.0,12.8,32.0,4.0,1890.0,139.0,0.0,12.9,0.0,76.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,414.1,-500.0,-60.0,-60.0,-60.0,15.4,1.0
96400.0,0.0,12.8,32.0,4.0,1929.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,507.8,-500.0,-60.0,-60.0,-60.0,15.3,1.0
96500.0,0.0,12.8,32.0,4.0,1894.0,139.0,0.0,13.0,0.0,77.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,609.4,-500.0,-60.0,-60.0,-60.0,15.3,1.0
96600.0,0.0,12.8,32.0,4.0,1921.0,139.0,0.0,13.0,0.0,77.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,703.1,-500.0,-60.0,-60.0,-60.0,15.3,1.0
96700.0,0.0,12.8,32.0,4.0,1879.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,804.7,-500.0,-60.0,-60.0,-60.0,15.3,1.0
96800.0,0.0,12.8,32.0,4.0,1929.0,139.0,0.0,13.0,0.0,77.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,898.4,-500.0,-60.0,-60.0,-60.0,15.3,1.0
96900.0,0.0,12.8,32.0,5.0,1852.0,140.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,0.0,-500.0,-60.0,-60.0,-60.0,15.3,1.0
97000.0,0.0,12.8,32.0,4.0,1936.0,139.0,0.0,12.9,0.0,77.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,93.8,-500.0,-60.0,-60.0,-60.0,15.3,1.0
97100.0,0.0,12.8,32.0,4.0,1898.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,195.3,-500.0,-60.0,-60.0,-60.0,15.3,1.0
97200.0,0.0,12.8,32.0,4.0,1879.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,289.1,-500.0,-60.0,-60.0,-60.0,15.3,1.0
97300.0,0.0,12.8,32.0,4.0,1925.0,139.0,0.0,13.0,0.0,77.0,0.0,2.776,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,390.6,-500.0,-60.0,-60.0,-60.0,15.3,1.0
97400.0,0.0,12.8,32.0,4.0,1847.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,484.4,-500.0,-60.0,-60.0,-60.0,15.4,1.0
97500.0,0.0,12.8,32.0,4.0,1923.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,585.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
97600.0,0.0,12.8,32.0,4.0,1909.0,139.0,0.0,13.0,0.0,77.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,679.7,-500.0,-60.0,-60.0,-60.0,15.4,1.0
97700.0,0.0,12.8,32.0,4.0,1916.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,781.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
97800.0,0.0,12.8,32.0,4.0,1905.0,139.0,0.0,13.0,0.0,77.0,0.0,2.776,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,875.0,-500.0,-60.0,-60.0,-60.0,15.4,1.0
97900.0,0.0,12.8,32.0,4.0,1886.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,70.3,-500.0,-60.0,-60.0,-60.0,15.4,1.0
98000.0,0.0,12.8,32.0,4.0,1892.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,171.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
98100.0,0.0,12.8,32.0,4.0,1895.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,265.6,-500.0,-60.0,-60.0,-60.0,15.4,1.0
98200.0,0.0,12.8,32.0,4.0,1900.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,367.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
98300.0,0.0,12.8,32.0,4.0,1876.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,460.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
98400.0,0.0,12.8,32.0,4.0,1851.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,562.5,-500.0,-60.0,-60.0,-60.0,15.5,1.0
98500.0,0.0,12.8,32.0,5.0,1862.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,656.2,-500.0,-60.0,-60.0,-60.0,15.5,1.0
98600.0,0.0,12.8,32.0,5.0,1830.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,757.8,-500.0,-60.0,-60.0,-60.0,15.5,1.0
98700.0,0.0,12.8,32.0,4.0,1924.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,851.6,-500.0,-60.0,-60.0,-60.0,15.5,1.0
98800.0,0.0,12.8,32.0,4.0,1875.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,953.1,-500.0,-60.0,-60.0,-60.0,15.5,1.0
98900.0,0.0,12.8,32.0,4.0,1892.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,46.9,-500.0,-60.0,-60.0,-60.0,15.5,1.0
99000.0,0.0,12.8,32.0,4.0,1850.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,148.4,-500.0,-60.0,-60.0,-60.0,15.5,1.0
99100.0,0.0,12.8,32.0,4.0,1878.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,242.2,-500.0,-60.0,-60.0,-60.0,15.5,1.0
99200.0,0.0,12.8,32.0,4.0,1843.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,343.8,-500.0,-60.0,-60.0,-60.0,15.5,1.0
99300.0,0.0,12.8,32.0,4.0,1922.0,139.0,0.0,12.9,0.0,77.0,0.0,2.892,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,437.5,-500.0,-60.0,-60.0,-60.0,15.5,1.0
99400.0,0.0,12.8,32.0,4.0,1861.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,539.1,-500.0,-60.0,-60.0,-60.0,15.4,1.0
99500.0,0.0,12.8,32.0,4.0,1923.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,632.8,-500.0,-60.0,-60.0,-60.0,15.4,1.0
99600.0,0.0,12.8,32.0,4.0,1872.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,734.4,-500.0,-60.0,-60.0,-60.0,15.4,1.0
99700.0,0.0,12.8,32.0,4.0,1892.0,139.0,0.0,12.9,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,828.1,-500.0,-60.0,-60.0,-60.0,15.4,1.0
99800.0,0.0,12.8,32.0,4.0,1875.0,139.0,0.0,13.0,0.0,77.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,929.7,-500.0,-60.0,-60.0,-60.0,15.4,1.0
99900.0,0.0,12.8,32.0,4.0,1914.0,139.0,0.0,12.9,0.0,78.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,23.4,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100000.0,0.0,12.8,32.0,4.0,1955.0,139.0,0.0,13.0,0.0,78.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,125.0,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100100.0,0.0,12.8,32.0,3.0,1899.0,139.0,0.0,13.0,0.0,78.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,218.8,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100200.0,0.0,12.8,32.0,4.0,1919.0,139.0,0.0,13.0,0.0,78.0,0.0,2.86,102.0,48.3,382.35,0.01,25.6,0.0,78.0,163.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,320.3,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100300.0,0.0,12.8,32.0,4.0,1837.0,139.0,0.0,13.0,0.0,78.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,414.1,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100400.0,0.0,12.8,32.0,5.0,1868.0,139.0,0.0,13.0,0.0,78.0,0.0,2.916,102.0,49.3,382.35,0.01,25.6,0.0,78.0,169.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,515.6,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100500.0,0.0,12.8,32.0,4.0,1866.0,139.0,0.0,13.0,0.0,78.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,609.4,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100600.0,0.0,12.8,32.0,4.0,1919.0,139.0,0.0,12.9,0.0,78.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,710.9,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100700.0,0.0,12.8,32.0,4.0,1855.0,139.0,0.0,13.0,0.0,78.0,0.0,2.86,102.0,48.8,387.25,0.01,25.6,0.0,79.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,804.7,-500.0,-60.0,-60.0,-60.0,15.4,1.0
100800.0,0.0,12.8,32.0,4.0,1882.0,139.0,0.0,12.9,0.0,78.0,0.0,2.86,102.0,48.8,382.35,0.01,25.6,0.0,78.0,167.0,0.0,1792.0,4.3,25.5,1.0,-240.0,-240.0,906.2,-500.0,-60.0,-60.0,-60.0,15.4,1.0
