Time,Dec_FC_En,AFR_Target,T_Air,SA,RPM,TPS_AD,TPS_indx,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,Cyl1_Eng_AP,NBO2_Volt,Vehicle_Speed,Inst_Fuel_Consump,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,TimeCount,PH_GPS_Altitude,PH_GPS_Speed
79000.0,0.0,12.8,33.0,2.0,1927.0,140.0,0.0,13.1,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,531.2,14.0,0.0
79100.0,0.0,12.8,33.0,1.0,1945.0,140.0,0.0,13.0,0.0,91.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1808.0,4.3,632.8,14.0,0.0
79200.0,0.0,12.8,33.0,2.0,1978.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.69,726.6,14.0,0.0
79300.0,0.0,12.8,33.0,2.0,1904.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,828.1,14.0,0.0
79400.0,0.0,12.8,33.0,2.0,1936.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,921.9,14.0,0.0
79500.0,0.0,12.8,33.0,2.0,1896.0,140.0,0.0,13.0,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,23.4,14.0,0.0
79600.0,0.0,12.8,33.0,2.0,1916.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,117.2,14.0,0.0
79700.0,0.0,12.8,33.0,3.0,1887.0,140.0,0.0,13.0,0.0,91.0,0.0,2.932,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,218.8,14.0,0.0
79800.0,0.0,12.8,33.0,2.0,1930.0,139.0,0.0,12.9,0.0,91.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1808.0,4.3,312.5,14.0,0.0
79900.0,0.0,12.8,33.0,2.0,1981.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,414.1,14.0,0.0
80000.0,0.0,12.8,33.0,2.0,1883.0,139.0,0.0,13.0,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,507.8,13.9,0.0
80100.0,0.0,12.8,33.0,3.0,1948.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,609.4,13.9,0.0
80200.0,0.0,12.8,33.0,2.0,1883.0,139.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,703.1,13.9,0.0
80300.0,0.0,12.8,33.0,2.0,1953.0,140.0,0.0,12.9,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,804.7,13.9,0.0
80400.0,0.0,12.8,33.0,3.0,1895.0,140.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,898.4,13.9,0.0
80500.0,0.0,12.8,33.0,2.0,1914.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,0.0,13.9,0.0
80600.0,0.0,12.8,33.0,2.0,1943.0,139.0,0.0,13.0,0.0,92.0,0.0,2.916,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,93.8,13.9,0.0
80700.0,0.0,12.8,33.0,2.0,1899.0,140.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,195.3,13.9,0.0
80800.0,0.0,12.8,33.0,2.0,1924.0,139.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,289.1,13.9,0.0
80900.0,0.0,12.8,33.0,2.0,1909.0,139.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,390.6,13.9,0.0
81000.0,0.0,12.8,33.0,2.0,1960.0,140.0,0.0,13.0,0.0,92.0,0.0,2.796,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,484.4,13.9,0.0
81100.0,0.0,12.8,33.0,2.0,1883.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,585.9,13.9,0.0
81200.0,0.0,12.8,33.0,2.0,1905.0,140.0,0.0,12.9,0.0,92.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,679.7,13.9,0.0
81300.0,0.0,12.8,33.0,4.0,1855.0,140.0,0.0,13.0,0.0,92.0,0.0,2.9,49.4,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,781.2,13.9,0.0
81400.0,0.0,12.8,33.0,2.0,1931.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,976.6,13.9,0.0
81500.0,0.0,12.8,33.0,2.0,1904.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,70.3,13.9,0.0
81600.0,0.0,12.8,33.0,2.0,1935.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,171.9,13.9,0.0
81700.0,0.0,12.8,33.0,2.0,1898.0,139.0,0.0,13.0,0.0,92.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,265.6,13.9,0.0
81800.0,0.0,12.8,33.0,3.0,1927.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,367.2,13.9,0.0
81900.0,0.0,12.8,33.0,2.0,1941.0,140.0,0.0,13.0,0.0,92.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,165.0,1776.0,4.3,460.9,13.9,0.0
82000.0,0.0,12.8,33.0,2.0,1913.0,140.0,0.0,12.9,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,562.5,13.9,0.0
82100.0,0.0,12.8,33.0,2.0,1923.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,656.2,13.9,0.0
82200.0,0.0,12.8,33.0,2.0,1900.0,140.0,0.0,13.0,0.0,92.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,757.8,13.9,0.0
82300.0,0.0,12.8,33.0,2.0,1954.0,140.0,0.0,13.0,0.0,92.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,851.6,13.9,0.0
82400.0,0.0,12.8,33.0,2.0,1898.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,953.1,13.9,0.0
82500.0,0.0,12.8,33.0,3.0,1907.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,46.9,13.9,0.0
82600.0,0.0,12.8,33.0,3.0,1874.0,139.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,148.4,13.9,0.0
82700.0,0.0,12.8,33.0,2.0,1929.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,242.2,13.9,0.0
82800.0,0.0,12.8,33.0,3.0,1887.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,343.8,13.9,0.0
82900.0,0.0,12.8,33.0,2.0,1934.0,140.0,0.0,12.9,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,437.5,13.9,0.0
83000.0,0.0,12.8,33.0,2.0,1928.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.69,539.1,13.9,0.0
83100.0,0.0,12.8,33.0,3.0,1888.0,140.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,632.8,13.9,0.0
83200.0,0.0,12.8,33.0,2.0,1950.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,734.4,13.9,0.0
83300.0,0.0,12.8,33.0,2.0,1896.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,828.1,13.9,0.0
83400.0,0.0,12.8,33.0,3.0,1960.0,139.0,0.0,12.9,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,929.7,13.9,0.0
83500.0,0.0,12.8,33.0,3.0,1900.0,139.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,23.4,13.9,0.0
83600.0,0.0,12.8,33.0,2.0,1958.0,140.0,0.0,13.0,0.0,92.0,0.0,2.796,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1792.0,4.3,125.0,13.9,0.0
83700.0,0.0,12.8,33.0,3.0,1888.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,218.8,13.9,0.0
83800.0,0.0,12.8,33.0,4.0,1872.0,140.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,320.3,13.9,0.0
83900.0,0.0,12.8,33.0,2.0,1933.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,414.1,14.0,0.0
84000.0,0.0,12.8,33.0,2.0,1909.0,140.0,0.0,13.0,0.0,92.0,0.0,2.848,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,515.6,14.0,0.0
84100.0,0.0,12.8,33.0,3.0,1903.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,609.4,14.0,0.0
84200.0,0.0,12.8,33.0,2.0,1892.0,139.0,0.0,13.0,0.0,92.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,710.9,14.0,0.0
84300.0,0.0,12.8,33.0,2.0,1900.0,140.0,0.0,13.0,0.0,92.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,804.7,14.0,0.0
84400.0,0.0,12.8,33.0,2.0,1923.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.69,906.2,14.0,0.0
84500.0,0.0,12.8,33.0,2.0,1910.0,140.0,0.0,12.9,0.0,92.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,0.0,14.0,0.0
84600.0,0.0,12.8,33.0,2.0,1922.0,140.0,0.0,12.9,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,195.3,14.0,0.0
84700.0,0.0,12.8,33.0,2.0,1944.0,140.0,0.0,13.0,0.0,92.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,296.9,14.0,0.0
84800.0,0.0,12.8,33.0,2.0,1906.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,390.6,14.0,0.0
84900.0,0.0,12.8,33.0,2.0,1899.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,492.2,13.9,0.0
85000.0,0.0,12.8,33.0,2.0,1906.0,139.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,585.9,13.9,0.0
85100.0,0.0,12.8,33.0,3.0,1904.0,140.0,0.0,12.9,0.0,92.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,687.5,13.9,0.0
85200.0,0.0,12.8,33.0,2.0,1907.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,781.2,13.9,0.0
85300.0,0.0,12.8,33.0,3.0,1908.0,140.0,0.0,12.9,0.0,92.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,882.8,13.9,0.0
85400.0,0.0,12.8,33.0,2.0,1906.0,140.0,0.0,13.0,0.0,92.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,976.6,13.9,0.0
85500.0,0.0,12.8,33.0,2.0,1957.0,140.0,0.0,12.9,0.0,93.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1792.0,4.69,78.1,13.9,0.0
85600.0,0.0,12.8,33.0,2.0,2003.0,140.0,0.0,13.0,0.0,93.0,0.0,2.824,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,171.9,13.9,0.0
85700.0,0.0,12.8,33.0,2.0,1919.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,273.4,13.9,0.0
85800.0,0.0,12.8,33.0,2.0,1943.0,140.0,0.0,12.9,0.0,93.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,367.2,13.9,0.0
85900.0,0.0,12.8,33.0,2.0,1935.0,140.0,0.0,13.0,0.0,93.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,468.8,13.8,0.0
86000.0,0.0,12.8,33.0,2.0,1965.0,140.0,0.0,12.9,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.69,562.5,13.8,0.0
86100.0,0.0,12.8,33.0,2.0,1922.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,664.1,13.8,0.0
86200.0,0.0,12.8,33.0,3.0,1878.0,139.0,0.0,13.0,0.0,93.0,0.0,2.9,49.4,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,757.8,13.8,0.0
86300.0,0.0,12.8,33.0,3.0,1930.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,859.4,13.8,0.0
86400.0,0.0,12.8,33.0,2.0,1893.0,139.0,0.0,13.0,0.0,93.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,953.1,13.8,0.0
86500.0,0.0,12.8,33.0,3.0,1937.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,54.7,13.8,0.0
86600.0,0.0,12.8,33.0,2.0,1958.0,139.0,0.0,13.0,0.0,93.0,0.0,2.796,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,148.4,13.8,0.0
86700.0,0.0,12.8,33.0,2.0,1944.0,140.0,0.0,12.9,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,250.0,13.8,0.0
86800.0,0.0,12.8,33.0,2.0,1917.0,140.0,0.0,13.0,0.0,93.0,0.0,2.796,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,343.8,13.8,0.0
86900.0,0.0,12.8,33.0,2.0,1911.0,140.0,0.0,12.9,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,445.3,13.8,0.0
87000.0,0.0,12.8,33.0,2.0,1980.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.4,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,539.1,13.8,0.0
87100.0,0.0,12.8,33.0,2.0,1921.0,140.0,0.0,12.9,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,640.6,13.8,0.0
87200.0,0.0,12.8,33.0,2.0,1919.0,139.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,734.4,13.8,0.0
87300.0,0.0,12.8,33.0,2.0,1906.0,139.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,835.9,13.8,0.0
87400.0,0.0,12.8,33.0,2.0,1937.0,139.0,0.0,12.9,0.0,93.0,0.0,2.848,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,929.7,13.8,0.0
87500.0,0.0,12.8,33.0,2.0,1907.0,140.0,0.0,13.0,0.0,93.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,31.2,13.8,0.0
87600.0,0.0,12.8,33.0,2.0,1947.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.3,125.0,13.8,0.0
87700.0,0.0,12.8,33.0,4.0,1891.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,226.6,13.8,0.0
87800.0,0.0,12.8,33.0,2.0,1915.0,139.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,320.3,13.8,0.0
87900.0,0.0,12.8,33.0,3.0,1871.0,139.0,0.0,13.0,0.0,93.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,515.6,13.8,0.0
88000.0,0.0,12.8,33.0,2.0,1937.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,617.2,13.8,0.0
88100.0,0.0,12.8,34.0,3.0,1886.0,140.0,0.0,13.0,0.0,93.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,710.9,13.8,0.0
88200.0,0.0,12.8,34.0,12.0,1947.0,562.0,105.0,12.9,0.0,94.0,64.3,6.296,87.7,382.35,0.0,0.0,0.188,78.0,192.0,1792.0,10.16,812.5,13.8,0.0
88300.0,0.0,12.8,34.0,23.0,3163.0,828.0,172.0,12.9,-120.0,94.0,100.0,8.256,96.9,387.25,0.0,0.0,0.188,79.0,235.0,2064.0,20.7,906.2,13.8,0.0
88400.0,0.0,12.6,34.0,26.0,4354.0,828.0,172.0,12.9,-120.0,94.0,100.0,8.104,95.0,392.16,0.0,0.0,0.109,80.0,230.0,2064.0,27.73,7.8,13.8,0.0
88500.0,0.0,12.6,34.0,27.0,5778.0,828.0,172.0,12.9,-120.0,94.0,100.0,6.804,88.7,392.16,0.0,0.0,0.0,80.0,233.0,2064.0,31.25,101.6,13.8,0.0
88600.0,0.0,12.6,34.0,28.0,6353.0,828.0,172.0,12.8,-120.0,94.0,100.0,6.824,85.3,392.16,0.0,0.0,0.0,80.0,234.0,2064.0,35.55,203.1,13.8,0.0
88700.0,0.0,12.5,34.0,28.0,6640.0,829.0,172.0,12.9,-120.0,94.0,100.0,6.828,83.8,392.16,0.0,0.0,0.0,80.0,239.0,2064.0,37.5,296.9,13.8,0.0
88800.0,0.0,12.5,34.0,29.0,6880.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.056,81.9,392.16,0.0,0.0,0.0,80.0,246.0,2064.0,40.23,398.4,13.8,0.0
88900.0,0.0,12.4,34.0,30.0,7088.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.14,82.3,392.16,0.0,0.0,0.0,80.0,250.0,2064.0,41.8,492.2,13.9,0.0
89000.0,0.0,12.4,34.0,30.0,7221.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.24,82.3,392.16,0.0,0.0,0.0,80.0,252.0,2064.0,43.36,593.8,13.9,0.0
89100.0,0.0,12.4,34.0,30.0,7260.0,829.0,172.0,12.8,-120.0,94.0,100.0,7.32,82.3,392.16,0.0,0.0,0.0,80.0,255.0,2064.0,44.14,687.5,13.9,0.0
89200.0,0.0,12.4,34.0,30.0,7281.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.3,81.9,392.16,0.0,0.0,0.0,80.0,255.0,2064.0,44.14,789.1,13.9,0.0
89300.0,0.0,12.4,34.0,30.0,7260.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.344,82.3,392.16,0.0,0.0,0.0,80.0,255.0,2064.0,44.14,882.8,13.9,0.0
89400.0,0.0,12.4,34.0,30.0,7211.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.22,82.3,392.16,0.0,0.0,0.0,80.0,252.0,2064.0,43.36,984.4,13.9,0.0
89500.0,0.0,12.4,34.0,30.0,7153.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.172,81.9,392.16,0.0,0.0,0.0,80.0,251.0,2064.0,42.58,78.1,13.9,0.0
89600.0,0.0,12.4,34.0,30.0,7119.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.172,81.9,392.16,0.0,0.0,0.0,80.0,250.0,2064.0,42.58,179.7,13.9,0.0
89700.0,0.0,12.4,34.0,30.0,7313.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.2,81.9,392.16,0.0,0.0,0.0,80.0,252.0,2064.0,43.36,273.4,13.9,0.0
89800.0,0.0,12.4,34.0,30.0,7716.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.604,82.8,392.16,0.0,0.0,0.0,80.0,264.0,2064.0,48.44,375.0,13.9,0.0
89900.0,0.0,12.4,34.0,30.0,8165.0,828.0,172.0,12.8,-120.0,94.0,100.0,7.988,86.7,392.16,0.0,0.0,0.0,80.0,264.0,2064.0,54.3,468.8,14.0,7.0
90000.0,0.0,12.4,34.0,32.0,8605.0,828.0,172.0,12.8,-120.0,94.0,100.0,8.364,89.6,392.16,0.0,0.0,0.0,80.0,270.0,2064.0,59.38,570.3,14.0,7.0
90100.0,0.0,12.4,34.0,33.0,8992.0,829.0,172.0,12.8,-120.0,94.0,100.0,8.444,85.7,392.16,0.0,0.0,0.0,80.0,283.0,2064.0,62.89,664.1,14.0,7.0
90200.0,0.0,12.4,34.0,33.0,9225.0,827.0,172.0,12.8,-120.0,94.0,100.0,8.504,84.3,392.16,0.0,0.0,0.0,80.0,290.0,2064.0,65.23,765.6,14.0,7.0
90300.0,0.0,12.4,34.0,34.0,9380.0,828.0,172.0,12.7,-120.0,94.0,100.0,8.548,83.3,392.16,0.0,0.0,0.0,80.0,295.0,2064.0,66.8,859.4,14.0,7.0
90400.0,0.0,12.4,34.0,34.0,9422.0,827.0,172.0,12.7,-120.0,94.0,100.0,8.564,83.8,392.16,0.0,0.0,0.0,80.0,295.0,2064.0,67.19,960.9,14.0,7.0
90500.0,0.0,12.4,34.0,34.0,9351.0,828.0,172.0,12.7,-120.0,94.0,100.0,8.596,83.8,392.16,0.0,0.0,0.0,80.0,295.0,2064.0,66.8,54.7,14.0,7.0
90600.0,0.0,12.4,34.0,33.0,9310.0,828.0,172.0,12.7,-120.0,94.0,100.0,8.54,83.8,392.16,0.0,0.0,0.0,80.0,293.0,2064.0,66.02,156.2,14.0,7.0
90700.0,0.0,12.4,34.0,33.0,9196.0,828.0,172.0,12.8,-120.0,94.0,100.0,8.52,83.8,392.16,0.0,0.0,0.0,80.0,290.0,2064.0,65.23,250.0,14.0,7.0
90800.0,0.0,12.4,34.0,33.0,9146.0,828.0,172.0,12.7,-120.0,94.0,100.0,8.504,84.3,392.16,0.0,0.0,0.0,80.0,288.0,2064.0,64.84,351.6,14.0,7.0
90900.0,0.0,12.4,34.0,33.0,9096.0,828.0,172.0,12.7,-120.0,95.0,100.0,8.508,84.8,392.16,0.0,0.0,0.0,80.0,288.0,2064.0,64.45,445.3,14.2,25.0
91000.0,0.0,12.4,34.0,33.0,9146.0,829.0,172.0,12.8,-120.0,95.0,100.0,8.508,84.3,392.16,0.0,0.0,0.0,80.0,288.0,2064.0,64.45,546.9,14.2,25.0
91100.0,0.0,12.4,34.0,33.0,9157.0,828.0,172.0,12.7,-120.0,95.0,100.0,8.492,84.8,392.16,0.0,0.0,0.0,80.0,288.0,2064.0,64.45,640.6,14.2,25.0
91200.0,0.0,12.4,34.0,33.0,9219.0,828.0,172.0,12.8,-120.0,95.0,100.0,8.504,84.3,392.16,0.0,0.0,0.0,80.0,290.0,2064.0,65.23,742.2,14.2,25.0
91300.0,0.0,12.4,34.0,33.0,9247.0,829.0,172.0,12.8,-120.0,95.0,100.0,8.504,84.3,392.16,0.0,0.0,0.0,80.0,290.0,2064.0,65.23,937.5,14.2,25.0
91400.0,0.0,12.4,34.0,33.0,9310.0,828.0,172.0,12.7,-120.0,95.0,100.0,8.496,83.3,392.16,0.0,0.0,0.0,80.0,293.0,2064.0,65.62,31.2,14.2,25.0
91500.0,0.0,12.4,34.0,33.0,9339.0,828.0,172.0,12.7,-120.0,95.0,100.0,8.512,83.8,392.16,0.0,0.0,0.0,80.0,293.0,2064.0,66.02,132.8,14.2,25.0
91600.0,0.0,12.4,34.0,34.0,9392.0,828.0,172.0,12.7,-120.0,95.0,100.0,8.548,83.3,392.16,0.0,0.0,0.0,80.0,295.0,2064.0,66.8,226.6,14.2,25.0
91700.0,0.0,12.4,34.0,34.0,9392.0,828.0,172.0,12.8,-120.0,95.0,100.0,8.548,83.3,392.16,0.0,0.0,0.0,80.0,295.0,2064.0,66.8,328.1,14.2,25.0
91800.0,0.0,12.4,34.0,34.0,9422.0,828.0,172.0,12.8,-120.0,95.0,100.0,8.596,83.8,392.16,0.0,0.0,0.0,80.0,295.0,2064.0,67.19,421.9,14.2,25.0
91900.0,0.0,12.4,34.0,34.0,9457.0,828.0,172.0,12.8,-120.0,95.0,100.0,8.596,83.8,392.16,0.0,0.0,0.0,80.0,297.0,2064.0,67.58,523.4,14.4,43.0
92000.0,0.0,12.4,34.0,34.0,9481.0,828.0,172.0,12.8,-120.0,95.0,100.0,8.604,83.3,392.16,0.0,0.0,0.0,80.0,297.0,2064.0,67.58,617.2,14.4,43.0
92100.0,0.0,12.4,34.0,34.0,9487.0,829.0,172.0,12.8,-120.0,95.0,100.0,8.62,83.8,392.16,0.0,0.0,0.0,80.0,297.0,2064.0,67.97,718.8,14.4,43.0
92200.0,0.0,12.4,34.0,34.0,9529.0,828.0,172.0,12.8,-120.0,95.0,100.0,8.604,83.3,392.16,0.0,0.0,0.0,80.0,297.0,2064.0,67.97,812.5,14.4,43.0
